class,confidence,lat,lon,mission_type,risk_level,source
smoke,0.5,13.60541,37.99485,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,12.95874,34.52067,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.96436,34.51948,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.49962,37.33384,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.57164,37.52338,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.5809,37.54771,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.5821,37.52872,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.4998,36.82451,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.51537,36.85498,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.53023,36.45926,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.33381,34.75106,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.09366,33.11658,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.09879,33.11043,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.88208,37.12885,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,13.13507,33.03672,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.13409,33.03181,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.11829,32.95262,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,13.13348,33.0341,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.11716,32.95517,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.75848,35.46408,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,14.0233,36.11474,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,16.93144,53.98494,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,14.71556,38.04573,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,13.89469,33.66002,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,14.28458,35.66439,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,14.28187,35.66532,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,14.0275,34.02425,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,14.57907,35.41096,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,17.4427,43.24916,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,19.26635,56.17635,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,20.30447,45.48645,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,24.93162,51.54361,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,24.70501,47.53403,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,24.781,45.60528,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,25.63915,49.39607,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,25.63863,49.39085,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,25.88602,51.53841,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,25.68276,49.41215,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,26.45845,56.43792,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,26.45804,56.43042,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,26.4556,56.433,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,27.4855,52.64408,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,27.49754,52.64988,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,27.48068,52.64526,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,27.71561,52.18933,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,24.97149,32.89511,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,27.53468,49.19153,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,28.36923,49.62778,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,28.45403,47.87672,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,29.19076,52.84455,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,29.19463,52.84501,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,29.25441,53.12749,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,29.21561,50.31813,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,29.21371,50.31865,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,29.21318,50.312,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,29.05128,48.13498,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,29.29045,49.55099,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,29.3298,49.49746,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,29.50652,51.26353,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,29.94271,50.8403,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,30.08309,50.54217,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,30.153,50.42335,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,30.25515,50.77526,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,30.26275,50.15569,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-24.38552,46.30832,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-24.34173,46.32031,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-24.27528,46.4293,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-24.23938,46.51178,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-24.32749,44.22992,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-24.32139,44.07162,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.97181,44.12766,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.43421,44.26004,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.3341,44.14131,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.29573,44.03391,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.27292,43.94527,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.2638,43.93085,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.18932,44.03507,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.01431,44.21112,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.26243,55.73532,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.25892,55.73449,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.49455,46.94277,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.49144,46.93228,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.45511,46.87784,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.72993,43.80099,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.40852,46.83239,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.39993,46.83191,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.53893,44.21487,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.045,44.03197,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.71558,47.04597,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.83523,45.89399,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.83317,45.89464,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.80783,45.58665,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.40286,47.42636,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.51306,46.31255,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.38152,46.48664,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.3832,46.27897,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.38424,46.26966,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.23023,47.55805,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-21.62269,43.72121,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-20.25374,48.34211,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-20.45766,45.86795,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-20.3485,46.59374,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-20.01456,47.80025,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-20.3517,44.29417,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-19.86195,46.07624,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-19.88091,45.12063,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-19.25422,48.94462,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,-19.22897,48.02518,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-19.22075,48.02901,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-19.19646,48.10063,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.70432,46.75922,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.37663,46.95814,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.37715,46.95414,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.3731,46.95396,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.04325,48.37467,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.05068,47.34999,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-17.45969,48.80205,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-17.44187,47.21499,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-16.67459,48.74707,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-16.36624,47.9777,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-16.49031,46.95754,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-16.22034,48.54536,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-16.06343,49.04936,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-16.10639,48.35202,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-16.05243,48.47783,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-15.9636,49.06716,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-15.01435,47.98187,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-14.91227,48.69215,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-14.23656,50.13636,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-13.96986,49.83504,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-13.65689,49.7517,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-13.64253,49.13778,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-12.97615,49.34181,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-77.52642,167.17296,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-6.34424,39.53287,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-3.68837,39.69782,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-2.94281,40.06303,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,-2.45727,40.69331,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-2.45795,40.69598,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-2.22952,40.81473,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-2.11613,40.91364,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,-1.99529,41.04359,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,-1.81894,40.81276,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,-1.81419,40.81203,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.8157,40.8018,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,0.13965,37.91734,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.30431,44.55441,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.18988,41.33036,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.03736,40.17987,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,7.03668,40.17578,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.07141,40.1058,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.17306,40.50153,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.13291,23.4264,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,47.77301,22.00211,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.50729,22.7571,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.12494,20.91602,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.12975,20.91294,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.22031,21.10925,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.2191,21.10499,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.22509,21.10626,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.2248,20.62346,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.82927,22.47142,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.94647,25.98147,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.5261,23.53965,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.5675,23.57346,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,49.55927,23.44632,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.556,23.4335,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.55764,23.43993,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.56671,23.45656,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.56765,23.44123,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.56602,23.43481,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,49.89336,24.11897,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.89191,24.11302,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,49.8974,24.11653,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.89596,24.1106,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,49.89397,24.10957,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,50.60527,26.43254,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,50.02813,23.6743,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,50.0263,23.55429,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,50.30738,24.58503,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,50.76554,26.55373,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,50.48881,22.24316,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,49.6796,18.66588,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,51.76114,26.67598,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,50.57367,21.65523,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.27707,14.34929,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,48.2743,14.34164,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,52.58807,29.79221,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,52.09148,26.65184,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,52.09501,26.64987,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,52.09999,26.65472,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,52.19455,27.03062,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,52.21952,24.38999,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,53.83179,30.36087,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,53.79995,29.83433,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,54.41626,28.91112,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,53.79419,24.64939,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,56.24384,33.2362,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,54.77401,22.66023,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,56.65497,32.00717,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,56.47337,30.28828,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,54.95153,22.4892,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,55.00896,22.11547,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,57.14798,33.1568,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,56.94212,29.91784,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,56.94533,29.91614,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,56.94855,29.91444,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,56.95565,29.93732,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,56.96295,29.87348,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,57.1965,29.55041,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,52.15432,10.40831,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,57.94645,31.85016,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,57.74182,29.72677,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,57.74084,29.7205,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,57.89548,30.02489,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,58.12466,31.29816,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,58.12792,31.29651,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,57.68303,28.29303,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,58.36792,31.68891,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,58.367,31.68226,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,58.13975,29.96628,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,58.61294,32.82376,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,58.63734,30.35304,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,56.01999,11.99231,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,60.49171,30.21649,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,54.52742,-117.47366,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,52.5088,-121.61662,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,45.22985,-123.16814,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,40.73782,-122.32391,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,38.95082,-123.46534,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,37.94987,-122.40267,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.54665,26.9803,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.5936,18.73717,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.59385,18.73244,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.79068,13.70753,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.51668,18.85089,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.3554,18.70917,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.28212,18.78462,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.28625,18.78484,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.17845,18.7669,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.17275,18.76638,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.173,18.76201,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.13946,18.81104,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-33.0606,18.47588,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-32.93692,18.18842,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-32.93104,18.18796,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-32.87626,18.84397,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-32.86104,19.0041,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-32.87085,18.83923,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-32.86544,18.8344,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-32.87376,18.84548,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-32.86299,18.83596,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-32.86328,18.83154,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-30.55778,29.80872,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,-29.18713,31.51964,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-29.29814,30.6846,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-29.28153,30.62755,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-29.28999,30.57499,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-29.04555,30.57033,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-28.6809,32.1361,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-28.5326,32.08982,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-29.5156,23.75736,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-28.51927,30.85026,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-29.12174,23.63234,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-27.56665,32.01993,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-27.40826,32.17234,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-27.38659,30.60664,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-27.23456,30.76042,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-27.14064,30.92368,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-26.9675,31.91365,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-27.19558,30.48728,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-26.74228,31.57959,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-26.8818,30.38823,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-26.48972,31.8984,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,-26.57938,30.74984,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-26.49218,31.08443,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-26.49536,30.43084,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-26.49132,30.43418,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-26.24464,28.51368,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-26.02778,29.19274,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-25.81323,29.49409,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-25.97749,28.34998,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-25.414,29.20625,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-25.06352,30.59183,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-25.10862,26.76176,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-24.041,31.10797,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.10859,35.40975,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.05179,35.47612,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.02911,35.49896,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-23.01077,35.49469,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.99945,35.50305,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.95456,35.39541,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.80738,35.35032,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.78329,35.39785,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.71464,35.47361,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.64865,35.45043,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.64405,35.44934,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-22.14243,35.27967,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-20.35671,15.96527,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-20.35079,15.96476,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.44096,26.51545,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.44151,26.51182,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.43928,26.48166,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-18.42071,26.53808,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-13.34512,18.32491,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-12.82794,19.66901,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.78988,13.703,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.79516,13.70675,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.8735,13.86839,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.13426,9.63029,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.87718,13.86316,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.2131,9.90368,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.7723,12.81829,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,9.84333,19.01167,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.48524,16.69312,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.48388,16.25033,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.6507,11.34057,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.34134,9.51873,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.88073,18.45829,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,9.59154,16.6603,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.08262,26.74286,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.1089,13.63899,SURVEY,MEDIUM,firms_viirs_noaa20
